label,comment,kannada_script
0,guru idu yav movie remake alla sumne gotthilde yak helthira,ಗುರು ಇದು ಯಾವ ಮೂವಿ ರಿಮೇಕ್ ಅಲ್ಲ ಸುಮ್ನೆ gotthilde ಯಾಕ helthira 
0,ganesh bhat -ಕ್ರಷ್ಣ ನಿಮ್ಮ ಮನೆಗೆ ಬ೦ದು ಮಜ್ಜಿಗೆ ಕೆಳಿಲ್ಲವಾ?!,ganesh bhat -ಕ್ರಷ್ಣ ನಿಮ್ಮ ಮನೆಗೆ ಬ೦ದು ಮಜ್ಜಿಗೆ ಕೆಳಿಲ್ಲವಾ?!
1,remake movie ansthe,ರಿಮೇಕ್ ಮೂವಿ ansthe 
1,shetty ಓಹ್ ನೀನ್ ಗಂಡು ಡಗಾರ್ ಕೆಲಸ ಮಾಡೋದಾ? ಅದಕ್ಕೆ ಅಷ್ಟೊಂದು ಖರ್ಚು ಮಾಡೋಕೆ ದುಡ್ಡು ಸಿಗೋದು.... ಅದ್ರ ಬದಲು ಕೂಲಿ ಮಾಡಿ ತಿನ್ನೋ,shetty ಓಹ್ ನೀನ್ ಗಂಡು ಡಗಾರ್ ಕೆಲಸ ಮಾಡೋದಾ? ಅದಕ್ಕೆ ಅಷ್ಟೊಂದು ಖರ್ಚು ಮಾಡೋಕೆ ದುಡ್ಡು ಸಿಗೋದು.... ಅದ್ರ ಬದಲು ಕೂಲಿ ಮಾಡಿ ತಿನ್ನೋ
1,parthasarathi gottu neenu cheeti tulla fan antha change madbeda,parthasarathi ಗೊತ್ತು ನೀನು ಚೀಟಿ ತುಲ್ಲ ಫ್ಯಾನ್ antha ಚೇಂಜ್ ಮಾಡ್ಬೇಡ 
0,ಇದು ಚರಿತ್ರೆ ಸೃಷ್ಟಿಸೊ ಅವಾತರ ಅವನೇ ಶ್ರೀಮನ್ನಾರಾಯಣ,ಇದು ಚರಿತ್ರೆ ಸೃಷ್ಟಿಸೊ ಅವಾತರ ಅವನೇ ಶ್ರೀಮನ್ನಾರಾಯಣ
0,hand up bro.... super agide bro namma kannada movie adre sumanena,ಹ್ಯಾಂಡ್ ಅಪ್ ಬ್ರೋ ಸೂಪರ್ ಆಗಿದೆ ಬ್ರೋ ನಮ್ಮ ಕನ್ನಡ ಮೂವಿ ಆದ್ರೆ ಸುಮನೇನ 
0,film nalli yellara kelasa chennagide.heroin super aagiddare .super aagi act maadiddarenduddalli sothiddareno gothilla.kannadigara hrudayadalli film geddide.heroine ge dayavittu chance kodi,ಫಿಲಂ ನಲ್ಲಿ ಎಲ್ಲರ ಕೆಲಸ ಚೆನ್ನಾಗಿದೆ heroin ಸೂಪರ್ ಆಗಿದ್ದರೆ ಸೂಪರ್ ಆಗಿ ಆಕ್ಟ್ ಮಾಡಿದ್ದಾರೆಂದುದ್ದಲ್ಲಿ ಸೋತಿದ್ದರೇನೋ gothilla ಕನ್ನಡಿಗರ ಹೃದಯದಲ್ಲಿ ಫಿಲಂ ಗೆದ್ದಿದೆ ಹೆರೋಯಿನ್ ಗೆ ದಯವಿಟ್ಟು chance ಕೊಡಿ 
0,super osam music,ಸೂಪರ್ ಒಸಾಮ ಮ್ಯೂಸಿಕ್ 
0,yogeesh yar avnu,ಯೋಗೀಶ್ ಯಾರ್ ಅವ್ನು 
0,olle comeback movie prajwal avrge,ಒಳ್ಳೆ comeback ಮೂವಿ ಪ್ರಜ್ವಲ್ ಅವ್ರ್ಗೆ 
1,dislike madid gandu inondsala keli,ದಿಸ್ಲಿಕ್ ಮಾಡಿದ್ ಗಂಡು ಇನೊಂದ್ಸಲ ಕೇಳಿ 
1,le hudugira tik tok bidi banni lagori aduma horagde social distance nalli lagori ata tik tok ge tata only for tik tok girls ________,ಲೇ ಹುಡುಗೀರ ಟಿಕ್ ಟಾಕ್ ಬಿಡಿ ಬನ್ನಿ ಲಗೋರಿ ಅದುಮ ಹೊರಗಡೆ ಸೋಶಿಯಲ್ ಡಿಸ್ಟೆನ್ಸ್ ನಲ್ಲಿ ಲಗೋರಿ ಆತ ಟಿಕ್ ಟಾಕ್ ಗೆ ಟಾಟಾ ಓನ್ಲಿ ಫಾರ್ ಟಿಕ್ ಟಾಕ್ ಗರ್ಲ್ಸ್ ________
0,asn jai kannada,ಅಸ್ನ್ ಜೈ ಕನ್ನಡ 
1,bro first avnge boss spelling kaliyol heli odok asayya agutte,ಬ್ರೋ first ಅವಂಗೆ boss ಸ್ಪೆಲ್ಲಿಂಗ್ ಕಲಿಯೋಲ್ ಹೇಳಿ ಓದೋಕೆ ಅಸಯ್ಯ ಆಗುತ್ತೆ 
0,ಸೂಪರ್ ತೂಗರಿ ತಿಪ್ಪ,ಸೂಪರ್ ತೂಗರಿ ತಿಪ್ಪ
0,ಚೀನಾ ಒಂದು ವಿಷಯಕ್ಕೆ ಇಷ್ಟ ಆಗುತ್ತೆ nಏನೆಂದರೆ,ಚೀನಾ ಒಂದು ವಿಷಯಕ್ಕೆ ಇಷ್ಟ ಆಗುತ್ತೆ nಏನೆಂದರೆ
0,nan nimm movie na theatre alle nodtini ...,ನಂ ನಿಮ್ಮ್ ಮೂವಿ ನ theatre ಅಲ್ಲೇ ನೋಡ್ತೀನಿ 
0,super guru.........ji kannadiga,ಸೂಪರ್ ಗುರು ಜಿ ಕನ್ನಡಿಗ 
0,ಇದು ನಮ್ಮ ಕನ್ನಡ,ಇದು ನಮ್ಮ ಕನ್ನಡ
1,nayak ನಿನ್ ತುಲ್ಲುಗೆ ನನ್ ತುಣ್ಣಿ ಇಡ್ಲಿ,nayak ನಿನ್ ತುಲ್ಲುಗೆ ನನ್ ತುಣ್ಣಿ ಇಡ್ಲಿ
1,stupid fans avre enu heltilla,ಸ್ಟುಪಿಡ್ ಫ್ಯಾನ್ಸ್ ಅವ್ರೆ ಏನು ಹೇಳ್ತಿಲ್ಲ 
0,super bro i support u,ಸೂಪರ್ ಬ್ರೋ ಈ ಸಪೋರ್ಟ್ ಉ 
1,tik tok mad suli makkalige chppali ach hodri sulimakkaliga and ladies fast chuthu sulimakkalu,ಟಿಕ್ ಟಾಕ್ ಮದ್ ಸುಳಿ ಮಕ್ಕಳಿಗೆ ಛ್ಪ್ಪಲಿ ಎಚ್ ಹೋದ್ರಿ ಸುಳಿಮಕ್ಕಳಿಗ and ಲೇಡೀಸ್ ಫಾಸ್ಟ್ ಚುತು ಸುಳಿಮಕ್ಕಳು 
0,ha mundalochane matte dooradrusti .....avarahage ide ....,ಹ ಮುಂದಾಲೋಚನೆ ಮತ್ತೆ ದೂರದೃಷ್ಟಿ ಅವರಹಾಗೆ ಇದೆ 
1,howdu movie adbhuta..... tumba chennagide..... but ending swalpa disturbing ansatte..... adi and diya ondagiddidre innu chennagirtittu..... elru tumba chennag act madidare,ಹೌದು ಮೂವಿ ಅದ್ಭುತ ತುಂಬಾ ಚೆನ್ನಾಗಿದೆ ಬಟ್ ಎಂಡಿಂಗ್ ಸ್ವಲ್ಪ ಡಿಸ್ಟಿರ್ಬಿನ್ಗ್ ಅನ್ಸತ್ತೆ ಅಡಿ and ದಿಯಾ ಒಂದಾಗಿದ್ದಿದ್ರೆ ಇನ್ನು ಚೆನ್ನಾಗಿರ್ತಿತ್ತು ಎಲ್ರು ತುಂಬಾ ಚೆನ್ನಾಗ್ ಆಕ್ಟ್ ಮಾಡಿದರೆ 
0,k 9880823640.....ಇದು ನನ್ನ ಫೋನ್ ನಂಬರ್....ನಿನ್ನ ಎಲ್ಲ ಪ್ರಶ್ನೆಗಳಿಗೆ ಉತ್ತರಿಸುವೆ,k 9880823640.....ಇದು ನನ್ನ ಫೋನ್ ನಂಬರ್....ನಿನ್ನ ಎಲ್ಲ ಪ್ರಶ್ನೆಗಳಿಗೆ ಉತ್ತರಿಸುವೆ
0,ಅಮರ್ ಅವರೇ ads ತುಂಬಾ ಜಾಸ್ತಿ ಆಯಿತು,ಅಮರ್ ಅವರೇ ads ತುಂಬಾ ಜಾಸ್ತಿ ಆಯಿತು
0,bossu niv greatu,ಬಾಸು ನೀವ್ ಗ್ರೇಡ್ನತು 
0,sup shankar nag sir vishnuvardan,ಸೂಪ್ ಶಂಕರ್ ನಾಗ್ ಸರ್ ವಿಷ್ಣುವರ್ಧನ್ 
0,ಇನ್ನೂ ಎಲ್ಲೆಲ್ಲಿ ಕೇಳ್ತವ್ರೋ.... ಅದೆಲ್ಲಾ report ಇವನಿಗೆ ಕೊಡ್ರೋ... ಅವನ reasearch ಗೆ help ಆಗ್ಲಿ,ಇನ್ನೂ ಎಲ್ಲೆಲ್ಲಿ ಕೇಳ್ತವ್ರೋ.... ಅದೆಲ್ಲಾ report ಇವನಿಗೆ ಕೊಡ್ರೋ... ಅವನ reasearch ಗೆ help ಆಗ್ಲಿ
0,ಸರ್ ನೀವು ಹೇಳಿದ ಪ್ರತಿಯೊಂದು ಮಾತೂ ನಿಜ.ಜೊತೆಗೆ ಇದರಿಂದ ಸ್ವಲ್ಪವಾದರೂ ಕಲಿತು ಚಿಕ್ಕ ಮಟ್ಟದಲ್ಲಿ ದೇಶದ ಅಭಿವೃದ್ಧಿಗೆ ಪೂರಕವಾದ ಶಿಕ್ಷಣ ಮತ್ತು ಉತ್ಪಾದನೆಯ ಮಾರ್ಗದಲ್ಲಿ ನಡೆಯಲು ಶುರು ಮಾಡಲೇಬೇಕಾದ ಕಾಲವಿದು.ಬನ್ನಿ ಗ್ರಾಮೀಣ ಒಕ್ಕೂಟವಾದ ನಮ್ಮ ಗ್ರಾಮಗಳಲ್ಲಿರುವ ಮೂಲಗಳನ್ನೇ ಉಪಯೋಗಿಸಿಕೊಂಡು ನಮ್ಮ ಹಳ್ಳಿಯ ಜನರ ಅವಶ್ಯಕತೆಗಳ್ನ ನಮ್ಮ ಹಳ್ಳಿಗಳಲ್ಲಿಯೇ ದೊರೆಯುವ ವಸ್ತುಗಳನ್ನು ಬಳಸಿ ಪೂರೈಸುವ ಕೆಲಸಕ್ಕೆ ಮುಂದಾಗೋಣ.ಇದೇ ನಮ್ಮ ಭವ್ಯ ಬಲಿಷ್ಠ ಭಾರತದ ನಿರ್ಮಾಣಕ್ಕೆ ಮೊದಲ ಹೆಜ್ಜೆ.,ಸರ್ ನೀವು ಹೇಳಿದ ಪ್ರತಿಯೊಂದು ಮಾತೂ ನಿಜ.ಜೊತೆಗೆ ಇದರಿಂದ ಸ್ವಲ್ಪವಾದರೂ ಕಲಿತು ಚಿಕ್ಕ ಮಟ್ಟದಲ್ಲಿ ದೇಶದ ಅಭಿವೃದ್ಧಿಗೆ ಪೂರಕವಾದ ಶಿಕ್ಷಣ ಮತ್ತು ಉತ್ಪಾದನೆಯ ಮಾರ್ಗದಲ್ಲಿ ನಡೆಯಲು ಶುರು ಮಾಡಲೇಬೇಕಾದ ಕಾಲವಿದು.ಬನ್ನಿ ಗ್ರಾಮೀಣ ಒಕ್ಕೂಟವಾದ ನಮ್ಮ ಗ್ರಾಮಗಳಲ್ಲಿರುವ ಮೂಲಗಳನ್ನೇ ಉಪಯೋಗಿಸಿಕೊಂಡು ನಮ್ಮ ಹಳ್ಳಿಯ ಜನರ ಅವಶ್ಯಕತೆಗಳ್ನ ನಮ್ಮ ಹಳ್ಳಿಗಳಲ್ಲಿಯೇ ದೊರೆಯುವ ವಸ್ತುಗಳನ್ನು ಬಳಸಿ ಪೂರೈಸುವ ಕೆಲಸಕ್ಕೆ ಮುಂದಾಗೋಣ.ಇದೇ ನಮ್ಮ ಭವ್ಯ ಬಲಿಷ್ಠ ಭಾರತದ ನಿರ್ಮಾಣಕ್ಕೆ ಮೊದಲ ಹೆಜ್ಜೆ.
0,ಅಣ್ಣನ ಮೂವಿ ತಿಕ್ಲ ಪೊರ್ಕಿ ಹುಚ್ಚ ವೆಂಕಟ್ ಆಡಿಯೋ ಲಾಂಚ್ ಮಾರ್ಸ್ ಅಲ್ಲಿನ ಅಥವಾ ನೆಪ್ಟ್ಯೂನ್ ನಲ್ಲಿನ,ಅಣ್ಣನ ಮೂವಿ ತಿಕ್ಲ ಪೊರ್ಕಿ ಹುಚ್ಚ ವೆಂಕಟ್ ಆಡಿಯೋ ಲಾಂಚ್ ಮಾರ್ಸ್ ಅಲ್ಲಿನ ಅಥವಾ ನೆಪ್ಟ್ಯೂನ್ ನಲ್ಲಿನ
0,ಸಾರ್ ಇಂತಹ ವ್ಯಕ್ತಿಗಳು ವಿಶೇಷ ತಮ್ಮ ತಮ್ಮ ತಂದೆ ತುಂಬಾ ಪ್ರಾಮಾಣಿಕ ನಟ. ಅವರ ಆತ್ಮಕ್ಕೆ ಶಾಂತಿ ಸಿಗಲಿ ಎಂದು ಕೇಳುತ್ತ,ಸಾರ್ ಇಂತಹ ವ್ಯಕ್ತಿಗಳು ವಿಶೇಷ ತಮ್ಮ ತಮ್ಮ ತಂದೆ ತುಂಬಾ ಪ್ರಾಮಾಣಿಕ ನಟ. ಅವರ ಆತ್ಮಕ್ಕೆ ಶಾಂತಿ ಸಿಗಲಿ ಎಂದು ಕೇಳುತ್ತ
0,yappa song super guruve🤣,ಯಪ್ಪಾ ಸಾಂಗ್ ಸೂಪರ್ ಗುರುವೇ rolling_on_the_floor_laughing 
0,chindi step chindi bgm superrrr,ಚಿಂದಿ ಸ್ಟೆಪ್ ಚಿಂದಿ ಬಿಗ್ಮ್ ಸೂಪೇರ್ರ್ರ್ರ್ 
0,ಶಂಕರ್ ಅಶ್ವತ್ಥ್ ಅವರು bigg boss ಗೆ ಬರೋದು ನಿಜಾನಾ?,ಶಂಕರ್ ಅಶ್ವತ್ಥ್ ಅವರು bigg boss ಗೆ ಬರೋದು ನಿಜಾನಾ?
0,ಪ್ರಜ್ವಲ್ ದೇವರಾಜ್ sir is back,ಪ್ರಜ್ವಲ್ ದೇವರಾಜ್ sir is back
0,ನಾಲ್ಕು ದಿಕ್ಕುಗಳಿಗೆ ಬೇಕು ಇವನು ಬಂದೂಕು ಹಿಡಿದ ಮಾನವನು ಅವನೇ ಶ್ರೀಮನ್ನಾರಾಯಣ,ನಾಲ್ಕು ದಿಕ್ಕುಗಳಿಗೆ ಬೇಕು ಇವನು ಬಂದೂಕು ಹಿಡಿದ ಮಾನವನು ಅವನೇ ಶ್ರೀಮನ್ನಾರಾಯಣ
0,ಇದು ಚರಿತ್ರೆ ಸೃಷ್ಟಿಸೋ ಅವತಾರ,ಇದು ಚರಿತ್ರೆ ಸೃಷ್ಟಿಸೋ ಅವತಾರ
0,tirividi yes support all kannada cinema,ತಿರಿವಿಡಿ ಯಸ್ ಸಪೋರ್ಟ್ ಎಲ್ಲ ಕನ್ನಡ ಸಿನಿಮಾ 
0,s b ಹೌದು ಗುರು,s b ಹೌದು ಗುರು
0,edhu charitreh surishti suva awatra.....excellent,ಎದ್ದು charitreh ಸುರಿಷ್ಟಿ ಸುವ ಅವಾತ್ರ ಎಕ್ಸಲೆಂಟ್ 
1,k ....ಎಲ್ಲಾ ರಾಜಕಾರಣಿಗಳು ಕಳ್ಳರೆ.... ಇದ್ದುದರಲ್ಲಿ ಬಿಜೆಪಿ ಯವರು ಕಡಿಮೆ ಕಳ್ಳರು....,k ....ಎಲ್ಲಾ ರಾಜಕಾರಣಿಗಳು ಕಳ್ಳರೆ.... ಇದ್ದುದರಲ್ಲಿ ಬಿಜೆಪಿ ಯವರು ಕಡಿಮೆ ಕಳ್ಳರು....
0,vitthal ಸುದ್ವಪಿ nxt ಫಿಲಂ ರಿಲೀಸ್ ಇನ್ mars,vitthal ಸುದ್ವಪಿ nxt ಫಿಲಂ ರಿಲೀಸ್ ಇನ್ mars
1,p neev nodideera antha kelthiyallappa neenu,ಪಿ ನೀವ್ ನೋಡಿದೀರಾ antha ಕೆಲತಿಯಲ್ಲಪ್ಪ ನೀನು 
0,cuz ee film single screens alli thumba kade release aagilla.... multiplexs alli release aagidee...idu ond reason,ಕ್ಯೂಜ್ ಈ ಫಿಲಂ ಸಿಂಗಲ್ ಸ್ಕ್ರೀನ್ಸ್ ಅಲ್ಲಿ ತುಂಬ ಕಡೆ release ಆಗಿಲ್ಲ ಮುಲ್ಟಿಪ್ಲೆಸ್ಸ್ ಅಲ್ಲಿ release ಆಗಿದೆಯೇ ಇದು ಒಂದ್ reason 
0,rashmika vaapas baaro haagide,ರಶ್ಮಿಕಾ ವಾಪಸ್ ಬಾರೋ ಹಾಗಿದೆ 
1,sir intha cinema madida mele dodda mattadalli prachara madbekittu. nnodi prem avru dabba film madudru hype build-up create madodralli etthida kai.,ಸರ್ intha ಸಿನಿಮಾ ಮಡಿದ ಮೇಲೆ ದೊಡ್ಡ ಮಟ್ಟದಲ್ಲಿ ಪ್ರಚಾರ ಮಾಡ್ಬೇಕಿತ್ತು ನ್ನೋದಿ ಪ್ರೇಮ್ ಅವ್ರು ಡಬ್ಬ ಫಿಲಂ ಮಾಡುದ್ರು ಹೈಪ್ ಬಿಲ್ಡ್ ಅಪ್ ಕ್ರೆತೆ ಮಾಡೋದ್ರಲ್ಲಿ ಎತ್ತಿದ ಕೈ 
1,ಕನ್ನಡ ಚಿತ್ರರಂಗದ ಡಿಫರೆಂಟ್ ಹುಲಿ,ಕನ್ನಡ ಚಿತ್ರರಂಗದ ಡಿಫರೆಂಟ್ ಹುಲಿ
1,hottege anna thinnoru e reethi comment madbardu naveen raj nimmonthavre star war ge karana plz ella d boss abhimanigalu ivna gadipar madbekagi vinanthi,ಹೊಟ್ಟೆಗೆ ಅಣ್ಣ thinnoru ಈ reethi ಕಾಮೆಂಟ್ ಮಾಡ್ಬಾರ್ದು ನವೀನ ರಾಜ್ nimmonthavre ಸ್ಟಾರ್ ವಾರ್ ಗೆ ಕರಣ ಪ್ಲಜ್ ಎಲ್ಲ ದ್ boss ಅಭಿಮಾನಿಗಳು ಇವ್ನ ಗಡಿಪಾರ್ ಮಾಡ್ಬೇಕಾಗಿ vinanthi 
0,ಯಶ್ ಬಾಸ್ ಅಭಿಮಾನಿಗಳಿಂದ all the best,ಯಶ್ ಬಾಸ್ ಅಭಿಮಾನಿಗಳಿಂದ all the best
0,karabu song keli....bejar agii .....e song kelthaa edhini....🤗🤗🤩🤩🤩,ಖರಾಬು ಸಾಂಗ್ ಕೇಳಿ ಬೇಜಾರ್ ಆಗೀ ಈ ಸಾಂಗ್ ಖೆಳ್ತಾತ್ ಎಧಿನಿ smiling_face_with_open_hands smiling_face_with_open_hands ಸ್ಟಾರ್ ಸ್ಟ್ರೆಕ್ ಸ್ಟಾರ್ ಸ್ಟ್ರೆಕ್ ಸ್ಟಾರ್ ಸ್ಟ್ರೆಕ್ 
1,vitthal ನಿಮ್ಮ ಹೈವಾನ್ ಫ್ಲಾಪ್,vitthal ನಿಮ್ಮ ಹೈವಾನ್ ಫ್ಲಾಪ್
0,ಇಂಥ ಒಳ್ಳೆ ಫಿಲ್ಮ್ ಗಳ ಹಾವಳಿ ನಂಗೆ ಗೊತ್ತಿದ್ದ ಮಟ್ಟಿಗೆ ಲೂಸಿಯಾ,ಇಂಥ ಒಳ್ಳೆ ಫಿಲ್ಮ್ ಗಳ ಹಾವಳಿ ನಂಗೆ ಗೊತ್ತಿದ್ದ ಮಟ್ಟಿಗೆ ಲೂಸಿಯಾ
0,nice sir rakshit shettya,ನೈಸ್ ಸರ್ ರಕ್ಷಿತ್ ಶೇತ್ತ್ಯಾ 
1,vishwanath nle d boos bagi matadaku ugyote bekale.... dam bekale.... kuri shetra ascar nominasahan filam gota? takat idre ond icy haatika filam tegiro nodana? joi d boos,ವಿಶ್ವನಾಥ್ ನಿಲೆ ದ್ ಬಾಸ್ ಬಾಗಿ ಮಾತಡಕು ಉಜಿಯೋಟೆ ಬೇಕಲ್ ದಂ ಬೇಕಲ್ ಕುರಿ ಶೆಟ್ರ ಆಸ್ಕರ್ ನೊಮಿನಸಹಾನ್ ಫಿಲಂ ಗೊತ್ತಾ ತಾಕತ್ ಇದ್ರೆ ಒಂದ್ ಇಸೈ ಹಾತಿಕ ಫಿಲಂ ತೆಗಿರೋ ನೋಡಣ ಜೋಇ ದ್ ಬಾಸ್ 
1,lo nan magne,ಲೋ ನಂ ಮಗನೆ 
0,ಸೂಪರ್ .. ತುಂಬಾ ಚೆನ್ನಾಗಿದೆ ..,ಸೂಪರ್ .. ತುಂಬಾ ಚೆನ್ನಾಗಿದೆ ..
0,ರಕ್ಷಿತ್ ಶೆಟ್ಟಿ ಸಿನಿಮಾ ಹಾಗೂ ಹಾಡು ಒಂದೇ ರೀತಿ ಒಮ್ಮೆ ನೋಡಿದರೆ ಅರ್ಥ ಆಗಲ್ಲ ಮತ್ತೊಮ್ಮೆ ನೋಡಿದರೆ ಮಾತ್ರ ಕನೆಕ್ಟ್ ಆಗುತ್ತೆ ಎಂದು ಮತ್ತೊಮ್ಮೆ ಕೇಳುವವರು ಹಾಗೂ ನೋಡುವವರು ಲೈಕ್ ಮಾಡಿ,ರಕ್ಷಿತ್ ಶೆಟ್ಟಿ ಸಿನಿಮಾ ಹಾಗೂ ಹಾಡು ಒಂದೇ ರೀತಿ ಒಮ್ಮೆ ನೋಡಿದರೆ ಅರ್ಥ ಆಗಲ್ಲ ಮತ್ತೊಮ್ಮೆ ನೋಡಿದರೆ ಮಾತ್ರ ಕನೆಕ್ಟ್ ಆಗುತ್ತೆ ಎಂದು ಮತ್ತೊಮ್ಮೆ ಕೇಳುವವರು ಹಾಗೂ ನೋಡುವವರು ಲೈಕ್ ಮಾಡಿ
1,eetharau gandu questions yake keltairudo,ಠರಾವು ಗಂಡು ಕ್ಯೂಸ್ಷನ್ಸ್ ಯಾಕೆ ಕೇಳ್ತಾಇರುಡೋ 
0,yeshto dinagal nantra sanchari vinay avranna nodi kushi aithu,ಎಷ್ಟೋ ದಿನಗಲ್ ನಂತ್ರ ಸಂಚಾರಿ ವಿನಯ್ ಅವ್ರನ್ನ ನೋಡಿ ಖುಷಿ ಆಯಿತು 
1,nonsense's who all r dislike dis video....,ನಾನ್ಸೆನ್ಸ್ ಸ್ who ಎಲ್ಲ ರ್ ದಿಸ್ಲಿಕ್ ಡಿಸ್ ವಿಡಿಯೋ 
1,reginald kelly kithkabeku bandu edthine nandu,ರೆಜಿನಾಲ್ಡ್ ಕೆಲ್ಲಿ ಕೀರ್ತಿಕಬೇಕು ಬಂದು edthine ನಂದು 
0,hundred persent true guruuu,ಹಂಡ್ರೆಡ್ ಪೆರ್ಸೆಂಟ್ ಟ್ರೂ ಗುರುಯೂ 
0,idu charitre srushtiso avatara nice,ಇದು ಚರಿತ್ರೆ ಸೃಷ್ಟಿಸೋ ಅವತಾರ ನೈಸ್ 
0,avane srimannarayana super songs hands up,ಅವನೇ ಶ್ರೀಮನ್ನಾರಾಯಣ ಸೂಪರ್ ಸಾಂಗ್ಸ್ ಹ್ಯಾಂಡ್ಸ್ ಅಪ್ 
0,crazy song one more dance number............nsonge ee rangege ide andre innu movie kelbeka......,ಕ್ರೇಜಿ ಸಾಂಗ್ ಒನ್ ಮೊರೆ ಡಾನ್ಸ್ ನಂಬರ್ ನ್ಸೂನ್ಗೆ ಈ ರಂಗೇಗೆ ಇದೆ ಅಂದ್ರೆ ಇನ್ನು ಮೂವಿ ಕೇಳ್ಬೇಕಾ 
1,miss ella madkololla bidi i can downlode in teligram or swalpa dena odre tv nalle bharuthe,ಮಿಸ್ ಎಲ್ಲ ಮಾಡ್ಕೊಳೋಲ್ಲ ಬಿಡಿ ಈ ಕ್ಯಾನ್ ಡೌನ್ಲೋಡೆ ಇನ್ ಟೆಲಿಗ್ರಾಮ್ or ಸ್ವಲ್ಪ ಡೇನ ಓದ್ರೆ ಟಿವಿ ನಲ್ಲೆ bharuthe 
1,k k hawdo nin amman gaandu dagaar fans avna yogyathe hendthi kayi murdu jail ge hogi petty thing ubsa jaasti aagi ashtottige saarati andre lion king movie remake release maadkottiddu nam kiccha eega helu hendthi hodidu jail ge hodonu balegaarana jail olage idda kaami paravaagi film release maadkottinu balegaarana utra kodo nayi adukje helodu avnanna dagaar soolenagan antha nin amma haaku steppu alla thika muchkond,ಕೆ ಕೆ ಹ್ಆಡೊ ನಿನ್ ಅಮ್ಮನ್ ಗಾಂಡು ಡಗಾರ್ ಫ್ಯಾನ್ಸ್ ಅವ್ನ ಯೋಗ್ಯತೆ ಹೆಂಡ್ತಿ ಕಾಯಿ ಮುರ್ದು ಜೈಲ್ ಗೆ ಹೋಗಿ ಪೆಟ್ಟಿ thing ಉಬ್ಬಸ ಜಾಸ್ತಿ ಆಗಿ ಅಷ್ಟೊತ್ತಿಗೆ ಸಾರಥಿ ಅಂದ್ರೆ ಲಯನ್ ಕಿಂಗ್ ಮೂವಿ ರಿಮೇಕ್ release ಮಾಡಿಕೊಟ್ಟಿದ್ದು ನಮ ಕಿಚ್ಚ ಈಗ ಹೇಳು ಹೆಂಡ್ತಿ ಹೊಡಿದು ಜೈಲ್ ಗೆ ಹೋದೋನು ಬಳೆಗಾರನ ಜೈಲ್ ಒಳಗೆ ಇದ್ದ ಕಾಮಿ ಪರವಾಗಿ ಫಿಲಂ release ಮಾಡ್ಕೊಟ್ಟಿನೂ ಬಳೆಗಾರನ ಉತ್ರ ಕೊಡೊ ನಾಯಿ ಎದುಕ್ಜೆ ಹೇಳೋದು ಅವ್ನನ್ನ ಡಗಾರ್ ಸೂಳೇನಾಗನ್ antha ನಿನ್ ಅಮ್ಮ ಹಾಕು ಸ್ಟೆಪ್ಪು ಅಲ್ಲ ತಿಕ ಮುಚ್ಕೊಂಡ್ 
0,nim songs super,ನಿಮ್ ಸಾಂಗ್ಸ್ ಸೂಪರ್ 
1,rashmika urakondu sayabeku atara belibeku bro nivu,ರಶ್ಮಿಕಾ ಉರಕೊಂಡು ಸಾಯಬೇಕು ಅಠಾರ ಬೆಳೀಬೇಕು ಬ್ರೋ ನೀವು 
0,kannada industry na promote madinkannada industry namma karunada samskruthi na uttungakke erisali..adanna bittu bollywood cinemagalige yake compare madbeku?!navara tara agabeku anno ase bidi..bollywood namma industry nodi kaliyo hage madabekunadikke nammellare support beku,ಕನ್ನಡ industry ನ ಪ್ರಮೋಟ್ ಮಾಡಿಂಕನ್ನಡ industry ನಮ್ಮ ಕರುನಾಡ ಸಂಸ್ಕೃತಿ ನ ಉತ್ತುಂಗಕ್ಕೆ ಏರಿಸಲಿ ಅದನ್ನ ಬಿಟ್ಟು ಬಾಲಿವುಡ್ ಸಿನಿಮಾಗಳಿಗೆ ಯಾಕೆ ಕಂಪೇರೆ ಮಾಡಬೇಕು ನವರ ತಾರಾ ಆಗಬೇಕು ಅನ್ನೋ ಅಸೆ ಬಿಡಿ ಬಾಲಿವುಡ್ ನಮ್ಮ industry ನೋಡಿ ಕಲಿಯೋ ಹಾಗೆ ಮಾಡಬೇಕುನಾದಿಕ್ಕೆ ನಮ್ಮೆಲ್ಲರೆ ಸಪೋರ್ಟ್ ಬೇಕು 
0,ಬ್ರೋ ಲೈಕ್ appa ಬ್ಯಾನ್ ಆಗಿಲ್ಲ ಯಾವಾಗ ಆಗುತ್ತೆ,ಬ್ರೋ ಲೈಕ್ appa ಬ್ಯಾನ್ ಆಗಿಲ್ಲ ಯಾವಾಗ ಆಗುತ್ತೆ
1,saku thika muchu shoki nan magne,ಸಾಕು ತಿಕ ಮುಚು ಶೋಕಿ ನಂ ಮಗನೆ 
0,villan is khadak,ವಿಲ್ಲನ್ ಐಸ್ ಖಡಕ್ 
0,thank you so much bro pakru,thank ಯು ಸೊ ಮಚ್ ಬ್ರೋ ಪಕ್ರು 
0,super guru,ಸೂಪರ್ ಗುರು 
0,basavaraj marennavar bangaradamanususya,ಬಸವರಾಜ್ ಮಾರೆಣ್ಣವರ್ ಬಂಗಾರದಾಮನುಸುಸ್ಯ 
